1,0,0,-10,0,6,0
2,0,0,-10,0,3,0
3,0,0,-10,0,10,0
4,0,0,-10,0,2,0
5,0,0,-10,0,7,0
6,0,0,-10,0,6,0
7,0,0,-10,0,3,0
8,0,0,-10,0,13,0
9,0,0,-10,0,22,0
10,0,0,-10,0,12,0
11,0,0,-10,0,1,0
12,0,0,-10,0,5,0
13,0,0,-10,0,7,0
14,0,0,-10,0,14,0
15,0,0,-10,0,3,0
16,0,0,-10,0,26,0
17,0,0,-10,0,20,0
18,0,1,90,0,8,0
19,0,0,-10,0,11,0
20,0,0,-10,0,19,0
21,0,1,90,0,30,0
22,0,0,-10,0,4,0
23,0,0,-10,0,57,0
24,0,0,-10,0,69,0
25,0,0,-10,0,8,0
26,0,0,-10,0,6,0
27,0,0,-10,0,89,0
28,0,0,-10,0,123,0
29,0,0,-10,0,28,0
30,0,0,-10,0,103,0
31,0,0,-10,0,50,0
32,0,1,90,0,14,0
33,0,0,-10,0,17,0
34,0,0,-10,0,11,0
35,0,0,-10,0,102,0
36,0,0,-10,0,52,0
37,0,3,290,0,28,0
38,0,1,90,0,23,0
39,0,0,-10,0,258,0
40,0,3,290,0,92,0
41,0,1,90,0,290,0
42,0,1,90,0,339,0
43,0,1,90,0,38,0
44,1,1,90,0,164,0
45,1,1,90,0,116,0
46,1,7,590,0,111,0
47,1,0,-10,0,351,0
48,1,1,90,0,328,0
49,1,3,290,0,328,0
50,1,0,-10,0,351,0
51,1,0,-10,0,351,0
52,2,0,-10,0,351,0
53,2,0,-10,0,351,0
54,2,0,-10,0,351,0
55,2,0,-10,0,351,0
56,2,1,90,0,146,0
57,2,1,90,0,211,0
58,2,0,-10,0,351,0
59,2,7,590,0,67,0
60,2,1,90,0,238,0
61,3,0,-10,0,351,0
62,3,0,-10,0,351,0
63,3,0,-10,0,351,0
64,3,0,-10,0,351,0
65,3,1,90,0,18,0
66,3,1,90,0,351,0
67,3,0,-10,0,351,0
68,4,1,90,0,203,0
69,4,0,-10,0,351,0
70,4,0,-10,0,351,0
71,4,0,-10,0,351,0
72,4,0,-10,0,351,0
73,4,3,290,0,137,0
74,4,0,-10,0,351,0
75,5,0,-10,0,351,0
76,5,1,90,0,99,0
77,5,0,-10,0,351,0
78,5,0,-10,0,351,0
79,5,1,90,0,341,0
80,5,0,-10,0,351,0
81,5,3,290,0,329,0
82,5,7,590,0,167,0
83,6,0,-10,0,351,0
84,6,3,290,0,76,0
85,6,7,590,0,34,0
86,6,0,-10,0,351,0
87,6,3,290,0,346,0
88,6,1,90,0,235,0
89,6,0,-10,0,351,0
90,6,0,-10,0,26,0
91,6,3,290,0,62,0
92,6,0,-10,0,351,0
93,7,0,-10,0,351,0
94,7,1,90,0,70,0
95,7,1,90,0,70,0
96,7,1,90,0,80,0
97,7,0,-10,0,29,0
98,7,0,-10,0,351,0
99,7,0,-10,0,351,0
100,7,0,-10,0,351,1
101,7,0,-10,0,332,0
102,7,0,-10,0,351,0
103,8,0,-10,0,351,0
104,8,0,-10,0,351,0
105,8,0,-10,0,351,0
106,8,0,-10,0,67,0
107,8,0,-10,0,351,0
108,8,0,-10,0,351,0
109,8,0,-10,0,351,0
110,8,3,290,0,69,0
111,8,0,-10,0,39,0
112,9,0,-10,0,351,0
113,9,3,290,0,204,0
114,9,0,-10,0,351,0
115,9,0,-10,0,351,0
116,9,3,290,0,144,0
117,9,1,90,0,121,0
118,9,1,90,0,351,0
119,9,0,-10,0,351,0
120,10,1,90,0,120,0
121,10,3,290,0,237,0
122,10,0,-10,0,351,0
123,10,3,290,0,170,0
124,10,1,90,0,93,0
125,10,3,290,0,139,0
126,10,0,-10,0,351,0
127,10,1,90,0,64,0
128,10,1,90,0,126,0
129,10,0,-10,0,351,0
130,10,1,90,0,105,0
131,11,1,90,0,342,0
132,11,3,290,0,79,0
133,11,1,90,0,79,0
134,11,0,-10,0,351,0
135,11,0,-10,0,351,0
136,11,3,290,0,71,0
137,11,3,290,0,233,0
138,11,1,90,0,128,0
139,11,3,290,0,146,0
140,11,3,290,0,54,0
141,11,1,90,0,66,0
142,11,7,590,0,289,0
143,12,3,290,0,226,0
144,12,0,-10,0,351,0
145,12,1,90,0,226,0
146,12,3,290,0,345,0
147,12,1,90,0,351,0
148,12,3,290,0,230,0
149,12,3,290,0,271,0
150,12,1,90,0,197,0
151,12,3,290,0,152,0
152,13,7,590,0,256,0
153,13,0,-10,0,351,0
154,13,3,290,0,351,0
155,13,0,-10,0,351,0
156,13,7,590,0,313,0
157,13,3,290,0,351,0
158,13,7,590,0,55,0
159,14,0,-10,0,351,0
160,14,3,290,0,59,0
161,14,15,990,0,256,0
162,14,0,-10,0,351,0
163,14,7,590,0,88,0
164,14,7,590,0,152,0
165,14,3,290,0,351,0
166,14,7,590,0,307,0
167,14,3,290,0,186,0
168,15,3,290,0,317,0
169,15,7,590,0,291,0
170,15,3,290,0,351,0
171,15,1,90,0,194,0
172,15,1,90,0,351,0
173,15,7,590,0,262,0
174,15,3,290,0,219,0
175,15,15,990,0,253,0
176,16,3,290,0,245,0
177,16,3,290,0,266,0
178,16,15,990,0,252,0
179,16,15,990,0,274,0
180,16,3,290,0,351,0
181,16,7,590,0,263,0
182,16,7,590,0,305,0
183,16,7,590,0,294,0
184,17,7,590,0,155,0
185,17,3,290,0,351,0
186,17,15,990,0,159,0
187,17,7,590,0,282,0
188,17,15,990,0,198,0
189,17,1,90,0,351,0
190,17,7,590,0,54,0
191,17,7,590,0,130,0
192,17,1,90,0,351,0
193,18,1,90,0,351,0
194,18,1,90,0,351,0
195,18,7,590,0,325,0
196,18,7,590,0,91,0
197,18,7,590,0,351,0
198,18,7,590,0,92,0
199,18,1,90,0,351,0
200,18,15,990,0,351,1
201,19,7,590,0,244,0
202,19,7,590,0,181,0
203,19,3,290,0,351,0
204,19,1,90,0,351,0
205,19,0,-10,0,351,0
206,19,0,-10,0,351,0
207,19,0,-10,0,351,0
208,20,0,-10,0,351,0
209,20,0,-10,0,351,0
210,20,0,-10,0,351,0
211,20,0,-10,0,351,0
212,20,0,-10,0,28,0
213,20,0,-10,0,50,0
214,20,0,-10,0,351,0
215,20,3,290,0,351,0
216,21,0,-10,0,351,0
217,21,0,-10,0,351,0
218,21,1,90,0,351,0
219,21,3,290,0,116,0
220,21,3,290,0,111,0
221,21,0,-10,0,351,0
222,21,3,290,0,39,0
223,21,0,-10,0,41,0
224,21,3,290,0,351,0
225,22,0,-10,0,351,0
226,22,15,990,0,284,0
227,22,15,990,0,70,0
228,22,0,-10,0,351,0
229,22,0,-10,0,351,0
230,22,3,290,0,236,0
231,22,1,90,0,351,0
232,22,0,-10,0,25,0
233,22,3,290,0,351,0
234,23,15,990,0,230,0
235,23,3,290,0,351,0
236,23,3,290,0,343,0
237,23,7,590,0,214,0
238,23,1,90,0,351,0
239,23,3,290,0,278,0
240,23,1,90,0,351,0
241,23,7,590,0,186,0
242,24,1,90,0,351,0
243,24,1,90,0,351,0
244,24,7,590,0,243,0
245,24,15,990,0,233,0
246,24,7,590,0,170,0
247,24,7,590,0,241,0
248,24,3,290,0,351,0
249,25,7,590,0,351,0
250,25,3,290,0,351,0
251,25,3,290,0,351,0
252,25,1,90,0,351,0
253,25,15,990,0,145,0
254,25,15,990,0,140,0
255,25,15,990,0,282,0
256,25,7,590,0,258,0
257,26,7,590,0,351,0
258,26,7,590,0,252,0
259,26,3,290,0,351,0
260,26,7,590,0,286,0
261,26,3,290,0,351,0
262,26,15,990,0,144,0
263,26,1,90,0,351,0
264,27,15,990,0,278,0
265,27,15,990,0,159,0
266,27,15,990,0,69,0
267,27,7,590,0,129,0
268,27,31,1490,0,126,0
269,27,7,590,0,351,0
270,27,15,990,0,230,0
271,27,15,990,0,227,0
272,27,15,990,0,279,0
273,27,15,990,0,188,0
274,28,3,290,0,351,0
275,28,3,290,0,351,0
276,28,3,290,0,351,0
277,28,7,590,0,351,0
278,28,1,90,0,351,0
279,28,15,990,0,268,0
280,28,7,590,0,351,0
281,29,7,590,0,351,0
282,29,15,990,0,235,0
283,29,7,590,0,351,0
284,29,15,990,0,166,0
285,29,15,990,0,310,0
286,29,15,990,0,351,0
287,29,15,990,0,231,0
288,30,7,590,0,351,0
289,30,15,990,0,351,0
290,30,7,590,0,351,0
291,30,7,590,0,351,0
292,30,15,990,0,318,0
293,30,15,990,0,288,0
294,31,15,990,0,351,0
295,31,7,590,0,351,0
296,31,7,590,0,351,0
297,31,7,590,0,351,0
298,31,3,290,0,351,0
299,31,15,990,0,351,0
300,32,0,-10,0,351,1
301,32,1,90,0,351,0
302,32,7,590,0,351,0
303,32,15,990,0,351,0
304,32,15,990,0,351,0
305,32,3,290,0,351,0
306,33,15,990,0,351,0
307,33,15,990,0,338,0
308,33,15,990,0,243,0
309,33,3,290,0,351,0
310,33,3,290,0,351,0
311,33,15,990,0,351,0
312,33,15,990,0,136,0
313,34,3,290,0,351,0
314,34,63,2090,0,169,0
315,34,15,990,0,94,0
316,34,3,290,0,351,0
317,34,15,990,0,325,0
318,34,3,290,0,351,0
319,34,3,290,0,351,0
320,34,15,990,0,351,0
321,35,3,290,0,351,0
322,35,15,990,0,320,0
323,35,31,1490,0,211,0
324,35,15,990,0,351,0
325,35,3,290,0,351,0
326,35,31,1490,0,174,0
327,35,7,590,0,351,0
328,36,3,290,0,351,0
329,36,31,1490,0,126,0
330,36,3,290,0,351,0
331,36,7,590,0,351,0
332,36,3,290,0,351,0
333,36,63,2090,0,109,0
334,36,3,290,0,351,0
335,37,3,290,0,351,0
336,37,3,290,0,351,0
337,37,31,1490,0,308,0
338,37,15,990,0,351,0
339,37,31,1490,0,342,0
340,37,3,290,0,351,0
341,38,3,290,0,351,0
342,38,3,290,0,351,0
343,38,3,290,0,351,0
344,38,63,2090,0,334,0
345,38,15,990,0,351,0
346,38,15,990,0,351,0
347,39,511,4490,0,301,0
348,39,3,290,0,351,0
349,39,3,290,0,351,0
350,39,3,290,0,351,0
351,39,15,990,0,351,0
352,39,31,1490,0,351,0
353,39,31,1490,0,139,0
354,40,3,290,0,351,0
355,40,3,290,0,351,0
356,40,15,990,0,351,0
357,40,3,290,0,133,0
358,40,3,290,0,88,0
359,40,31,1490,0,326,0
360,40,63,2090,0,226,0
361,41,7,590,0,351,0
362,41,3,290,0,351,0
363,41,15,990,0,351,0
364,41,3,290,0,351,0
365,41,3,290,0,351,0
366,41,3,290,0,59,0
367,41,1,90,0,351,0
368,42,1,90,0,351,0
369,42,1,90,0,351,0
370,42,1,90,0,351,0
371,42,1,90,0,351,0
372,42,1,90,0,351,0
373,42,1,90,0,351,0
374,43,1,90,0,351,0
375,43,1,90,0,351,0
376,43,1,90,0,351,0
377,43,1,90,0,351,0
378,43,1,90,0,50,0
379,43,1,90,0,351,0
