1,0,0,-10,0,4,0
2,0,0,-10,0,5,0
3,0,0,-10,0,5,0
4,1,0,-10,0,10,0
5,1,0,-10,0,6,0
6,1,0,-10,0,7,0
7,1,0,-10,0,8,0
8,1,0,-10,0,6,0
9,1,0,-10,0,3,0
10,1,0,-10,0,5,0
11,1,0,-10,0,11,0
12,1,0,-10,0,20,0
13,1,0,-10,0,27,0
14,1,0,-10,0,28,0
15,1,0,-10,0,18,0
16,1,0,-10,0,8,0
17,1,0,-10,0,3,0
18,1,0,-10,0,21,0
19,1,0,-10,0,30,0
20,1,0,-10,0,28,0
21,1,0,-10,0,6,0
22,1,0,-10,0,3,0
23,1,0,-10,0,23,0
24,1,0,-10,0,2,0
25,1,0,-10,0,13,0
26,1,0,-10,0,10,0
27,1,0,-10,0,18,0
28,1,0,-10,0,21,0
29,1,0,-10,0,13,0
30,1,0,-10,0,25,0
31,1,0,-10,0,25,0
32,1,1,90,0,29,0
33,1,0,-10,0,21,0
34,1,1,90,0,99,0
35,1,3,290,0,28,0
36,2,1,90,0,94,0
37,2,0,-10,0,26,0
38,2,0,-10,0,116,0
39,2,7,590,0,269,0
40,2,0,-10,0,351,0
41,2,0,-10,0,351,0
42,2,1,90,0,21,0
43,2,3,290,0,55,0
44,2,3,290,0,162,0
45,2,1,90,0,78,0
46,2,1,90,0,92,0
47,2,3,290,0,177,0
48,2,1,90,0,58,0
49,2,0,-10,0,351,0
50,3,1,90,0,59,0
51,3,0,-10,0,351,0
52,3,1,90,0,105,0
53,3,1,90,0,99,0
54,3,0,-10,0,351,0
55,3,0,-10,0,351,0
56,3,1,90,0,338,0
57,3,3,290,0,96,0
58,3,3,290,0,148,0
59,3,1,90,0,82,0
60,3,1,90,0,24,0
61,4,1,90,0,351,0
62,4,1,90,0,34,0
63,4,1,90,0,40,0
64,4,3,290,0,227,0
65,4,1,90,0,351,0
66,4,0,-10,0,351,0
67,4,0,-10,0,351,0
68,4,0,-10,0,351,0
69,4,1,90,0,214,0
70,5,0,-10,0,351,0
71,5,0,-10,0,351,0
72,5,0,-10,0,351,0
73,5,1,90,0,124,0
74,5,1,90,0,62,0
75,5,0,-10,0,351,0
76,5,1,90,0,126,0
77,5,1,90,0,314,0
78,5,1,90,0,211,0
79,6,7,590,0,334,0
80,6,3,290,0,74,0
81,6,3,290,0,113,0
82,6,1,90,0,57,0
83,6,7,590,0,249,0
84,6,1,90,0,38,0
85,6,3,290,0,141,0
86,6,1,90,0,338,0
87,6,1,90,0,148,0
88,6,3,290,0,284,0
89,6,1,90,0,351,0
90,6,3,290,0,99,0
91,7,1,90,0,175,0
92,7,0,-10,0,351,0
93,7,1,90,0,98,0
94,7,1,90,0,74,0
95,7,3,290,0,176,0
96,7,1,90,0,261,0
97,7,1,90,0,41,0
98,7,0,-10,0,351,0
99,7,3,290,0,163,0
100,7,7,590,0,351,1
101,8,7,590,0,221,0
102,8,1,90,0,220,0
103,8,3,290,0,322,0
104,8,0,-10,0,351,0
105,8,3,290,0,108,0
106,8,1,90,0,106,0
107,8,1,90,0,351,0
108,8,1,90,0,197,0
